no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,total_assets_value,loan_status
2, Not Graduate, No,16.08763654656639,17.22335251545768,14,6.646390514847729,18.08100339042715,1
5, Not Graduate, Yes,15.53827733427679,16.835935492889124,8,6.773080375655535,17.557930802702924,1
2, Graduate, Yes,14.88022163978423,15.803385043104912,8,5.978885764901122,16.906553056777135,0
5, Not Graduate, Yes,16.034714150714915,17.151280169891162,10,6.1070228877422545,18.05683732492351,0
4, Graduate, Yes,15.919644834185693,17.20328495307807,10,6.126869184114185,17.639794670918473,0
5, Graduate, No,15.623799493077952,16.845644306544774,20,6.180016653652572,17.3477362312726,0
0, Graduate, No,15.732433317205148,17.11134746100564,4,6.063785208687608,17.83189359673468,1
1, Graduate, No,14.77102238760702,16.108045416114916,6,6.38856140554563,16.612791953770035,1
1, Graduate, Yes,15.894952224644102,17.236510599602347,14,5.713732805509369,17.849751213815786,0
2, Graduate, Yes,12.206077645517674,13.122365377402328,6,6.786716950605081,12.899222326086994,0
2, Not Graduate, Yes,15.623799493077952,16.920097281273396,10,6.598509028614515,17.613244439411815,1
3, Not Graduate, Yes,15.76142084987672,16.536806051605975,2,6.565264970035361,17.6762402900575,1
2, Not Graduate, Yes,15.319588176962746,16.624913313567735,4,6.522092798170152,17.220035762941695,1
0, Graduate, No,15.931766193248746,16.87890152672105,2,6.4967749901858625,17.78768750504456,1
3, Graduate, No,15.882373444019521,17.11134746100564,6,6.400257445308821,17.983724984232705,1
2, Not Graduate, Yes,16.001561947061912,17.287477041570536,12,5.948034989180646,17.431819346125096,0
5, Graduate, Yes,15.775605482856605,16.5563506464056,4,6.163314804034641,17.695010392348017,0
3, Not Graduate, No,14.151983508870947,14.80876270134486,8,6.439350371100098,16.04552506565036,1
3, Not Graduate, Yes,15.520258832020865,16.775615705688583,10,5.84354441703136,17.36225027373553,0
1, Graduate, Yes,15.843658936835498,17.216707972959764,16,6.785587645007929,17.619948374984197,1
4, Graduate, Yes,14.077875591662238,15.176487367510099,16,6.340359303727752,15.59046307836746,1
3, Not Graduate, Yes,13.45883704259595,14.346139397261565,8,6.598509028614515,15.404745967162468,1
0, Not Graduate, Yes,15.009433329466965,15.856731016694035,12,6.654152520183219,16.90199724044883,1
5, Not Graduate, Yes,15.53827733427679,16.257857680289998,4,6.54534966033442,17.40180345100394,1
4, Graduate, No,15.894952224644102,17.115044322750297,8,6.263398262591624,17.93941393860915,0
5, Graduate, Yes,15.803385043104912,16.860033043306743,14,6.633318433280377,17.81554445903015,1
2, Graduate, Yes,15.009433329466965,15.717618233614914,8,6.740519359606223,16.87890152672105,1
4, Not Graduate, No,12.206077645517674,13.304686600863562,10,6.003887067106539,13.122365377402328,0
0, Not Graduate, Yes,15.444751293772967,16.266515742283485,10,5.733341276897746,17.13694300725865,0
1, Not Graduate, Yes,15.274125813221904,16.46168542627038,12,6.26530121273771,16.942271137784317,0
4, Graduate, No,15.555976908243359,16.86478364583966,18,6.194405391104672,16.963963961454382,0
2, Graduate, No,15.86963441986494,17.088874605995333,4,6.638567789166521,17.338925601849205,1
1, Graduate, Yes,15.150511887854474,15.990262393084793,12,6.508769136971682,17.069753565279804,1
5, Graduate, Yes,15.555976908243359,16.257857680289998,2,6.597145701886651,17.514340367683854,1
0, Not Graduate, Yes,15.775605482856605,16.73867219244687,20,6.647688373563329,17.918153939529997,1
1, Not Graduate, Yes,15.856731016694035,17.05418904934434,12,6.309918278226516,17.844427332657514,0
2, Not Graduate, Yes,14.690979711984754,15.501909696719672,12,6.606650186198215,16.195056784687036,1
2, Not Graduate, No,14.346139397261565,15.250595321348806,14,6.721425700790643,15.894952224644102,1
0, Not Graduate, Yes,16.012735246411598,17.00598694946304,10,6.396929655216146,17.719501411856445,1
2, Not Graduate, Yes,15.717618233614914,16.536806051605975,10,6.536691597591305,17.216707972959764,1
2, Not Graduate, No,15.943742382861155,17.069753565279804,16,6.432940092739179,17.904842595113248,1
4, Graduate, No,16.056220353623207,17.287477041570536,6,6.80128303447162,18.02763817065757,1
0, Graduate, No,16.04552506565036,16.8261314932731,14,6.633318433280377,18.1462439114085,1
2, Graduate, Yes,15.76142084987672,16.51687183802978,20,6.206575926724928,17.57438240720827,0
0, Graduate, Yes,15.717618233614914,16.51687183802978,16,6.459904454377535,17.5192786492025,1
4, Not Graduate, No,15.775605482856605,16.475770165160203,14,6.2878585601617845,17.695010392348017,0
0, Not Graduate, Yes,15.990262393084793,17.034386422832473,4,5.993961427306569,17.692942139326735,0
0, Not Graduate, Yes,15.201805169084134,16.213405921671733,8,6.684611727667927,17.196505266322514,1
1, Not Graduate, Yes,16.08763654656639,17.022313842084035,14,6.398594934535208,18.06114458205925,1
4, Graduate, Yes,15.176487367510099,16.29204904211537,10,6.752270376141742,17.11872756803093,1
4, Not Graduate, Yes,15.967272877502799,17.103912482794517,12,6.688354713946762,17.804494623047066,1
5, Not Graduate, No,15.46416937585933,16.275099485238066,6,6.490723534502507,17.22335251545768,1
5, Graduate, No,15.843658936835498,17.073607134447293,6,6.658011045870748,17.760968358821017,1
1, Graduate, Yes,15.068273812173887,16.388122864507256,10,6.169610732491456,16.811242881518265,0
0, Graduate, Yes,14.845130332288226,15.732433317205148,12,5.857933154483459,16.73867219244687,0
0, Not Graduate, No,15.38412668421143,16.749367480991666,16,6.313548046277095,17.50688691721445,1
2, Not Graduate, Yes,15.363073279446223,16.432906463791053,6,6.2285110035911835,17.196505266322514,0
1, Graduate, No,13.910821646859095,15.068273812173887,8,6.333279628139691,15.789591722875162,1
3, Not Graduate, Yes,15.46416937585933,16.52356082573315,20,6.07073772800249,17.29982287701178,0
0, Graduate, No,14.603968372873895,15.671808704579888,4,6.75110146893676,16.14765455028724,1
2, Not Graduate, Yes,15.53827733427679,16.630919337267223,14,6.75343791859778,17.233237274364523,1
1, Graduate, Yes,16.012735246411598,16.942271137784317,10,6.023447592961033,17.77250694815561,0
3, Graduate, No,13.815511557963774,14.845130332288226,4,6.630683385642372,15.803385043104912,1
2, Not Graduate, Yes,15.656060350091908,16.71142255148467,6,6.51025834052315,17.36225027373553,1
5, Graduate, Yes,15.29711532616119,16.283610174181653,20,6.453624998892692,17.30288566644852,1
4, Graduate, No,16.077273760604726,17.312018149733785,14,5.820082930352362,17.713434659296894,0
4, Not Graduate, No,15.150511887854474,16.46168542627038,8,6.590301048196686,16.924571561468124,1
4, Graduate, No,15.955576839107596,16.694709071442087,4,6.54965074223381,17.678343340210052,1
4, Not Graduate, Yes,15.009433329466965,16.176364653421913,8,6.144185634125646,16.52356082573315,0
3, Not Graduate, Yes,16.034714150714915,16.959662879739987,8,5.942799375126701,17.797059644697747,0
5, Graduate, Yes,15.039286283703994,16.36495580701484,10,6.634633357861686,17.206657637442962,1
4, Not Graduate, No,15.250595321348806,16.22245575637265,8,6.267200548541362,17.32705602664604,0
0, Graduate, Yes,15.424948670398354,16.806230339945976,6,6.618738983517219,17.252718409303803,1
0, Not Graduate, No,15.59046307836746,16.8261314932731,4,6.693323668269949,17.04235459216419,1
0, Not Graduate, No,13.592368256649284,14.88022163978423,2,6.0867747269123065,15.404745967162468,1
5, Graduate, No,14.88022163978423,16.097893045681612,12,6.3784261836515865,16.700311326676903,1
3, Not Graduate, Yes,15.64006001130563,16.496532155171714,2,6.499787040655854,17.729531586015174,1
3, Not Graduate, Yes,15.29711532616119,16.60667572712668,20,6.331501849893691,17.19990085520835,1
2, Graduate, No,15.009433329466965,15.732433317205148,14,5.762051382780177,16.759949589762293,0
2, Not Graduate, No,15.830413711839864,17.186248766505983,20,6.704414354964107,17.846205110871907,1
5, Not Graduate, No,13.122365377402328,14.220976332738882,12,6.269096283706261,14.508658238524095,0
3, Graduate, Yes,16.066802461833923,16.840801682303496,2,6.595780513961311,17.667783580218067,1
5, Graduate, Yes,14.690979711984754,16.001561947061912,2,6.61472560020376,16.52356082573315,1
1, Graduate, No,15.919644834185693,17.05810294851229,4,6.532334292222349,17.20328495307807,1
0, Graduate, No,14.946912992035967,15.687312888712007,2,5.971261839790462,16.600521861931007,0
3, Not Graduate, Yes,13.592368256649284,14.88022163978423,10,6.4692503167957724,15.29711532616119,1
5, Not Graduate, Yes,16.056220353623207,16.955343218782065,6,6.637258031284457,17.75709238505144,1
3, Not Graduate, Yes,15.150511887854474,16.166885910365842,12,6.787844982309579,16.892822864593636,1
4, Not Graduate, Yes,14.648420115681892,15.573368647930426,8,6.152732694704104,16.840801682303496,0
5, Graduate, Yes,13.815511557963774,14.731801689838349,14,6.786716950605081,15.555976908243359,1
1, Not Graduate, No,15.894952224644102,17.24626677423043,2,5.755742213586912,17.75709238505144,1
3, Graduate, Yes,15.732433317205148,16.98938905874274,12,6.338594078203183,17.667783580218067,1
0, Not Graduate, No,14.731801689838349,15.775605482856605,10,6.3818160174060985,16.41820031748273,1
0, Not Graduate, No,15.46416937585933,16.562781536322326,20,6.075346031088684,17.588271519047417,0
3, Graduate, No,14.845130332288226,16.204273438942487,2,6.566672429803241,16.316946591670696,1
4, Graduate, No,15.123843647884687,16.012735246411598,18,6.505784060128229,17.069753565279804,1
3, Graduate, No,13.710151153416941,14.946912992035967,10,5.91350300563827,15.123843647884687,0
2, Graduate, No,14.946912992035967,15.978833698567334,18,6.300785794663244,16.816230422780546,0
2, Not Graduate, Yes,14.077875591662238,14.80876270134486,8,6.4425401664681985,15.274125813221904,1
5, Graduate, No,16.066802461833923,16.770420889081343,2,6.261491684321042,17.569709501618057,0
0, Not Graduate, No,15.096444681204078,15.86963441986494,14,5.932245187448011,17.26866771020271,0
2, Graduate, No,14.346139397261565,15.123843647884687,20,6.326149473155099,16.380459992348886,1
4, Not Graduate, No,15.843658936835498,17.226658303482896,12,5.8289456176102075,17.847979734198784,0
3, Not Graduate, No,15.520258832020865,16.333207111220425,8,6.364750756851911,17.158372397949154,1
2, Not Graduate, No,15.623799493077952,16.897420573630875,4,6.0112671744041615,17.39624788131366,1
5, Not Graduate, Yes,15.607270193858982,16.503358119776173,18,6.137727054086234,17.562658943787092,0
0, Graduate, No,15.363073279446223,16.51013780630191,20,6.628041376179533,17.410079360079497,1
1, Not Graduate, No,14.285514812209815,15.53827733427679,6,6.741700694652055,16.034714150714915,1
1, Graduate, Yes,15.53827733427679,16.275099485238066,6,6.56244409369372,17.154832571369333,1
1, Graduate, No,15.702580358511794,16.733281344102608,8,6.569481420414296,17.439851517607305,1
3, Not Graduate, Yes,15.978833698567334,17.19309810811699,4,5.746203190540153,17.6592547440524,1
0, Graduate, Yes,13.815511557963774,14.845130332288226,12,6.424869023905388,15.607270193858982,1
1, Not Graduate, No,16.108045416114916,16.845644306544774,20,6.71174039505618,18.065433366270153,1
0, Graduate, Yes,15.990262393084793,16.97675731236872,8,6.569481420414296,17.555558322405577,1
1, Graduate, Yes,15.882373444019521,17.189679301485086,2,6.498282149476434,18.069703835332817,1
5, Graduate, No,12.611541086966115,13.710151153416941,6,6.20050917404269,14.603968372873895,0
2, Not Graduate, Yes,14.220976332738882,15.319588176962746,14,6.717804695023691,16.22245575637265,1
5, Graduate, Yes,13.592368256649284,14.731801689838349,12,6.0014148779611505,15.319588176962746,0
5, Graduate, No,13.45883704259595,14.45736497045232,4,6.665683717782408,15.250595321348806,1
3, Not Graduate, Yes,14.731801689838349,15.856731016694035,16,6.186208623900494,16.48273883399067,0
2, Not Graduate, No,15.894952224644102,17.19309810811699,4,6.398594934535208,17.99908626915822,1
2, Graduate, Yes,15.555976908243359,16.52356082573315,20,5.948034989180646,17.418287340272755,0
3, Graduate, Yes,16.108045416114916,17.21336907180573,20,6.19644412779452,17.806344762301,0
0, Not Graduate, No,14.077875591662238,15.404745967162468,12,6.320768294250582,16.056220353623207,1
0, Graduate, No,16.012735246411598,17.32705602664604,8,6.687108607866515,18.020203192280615,1
2, Graduate, No,15.607270193858982,16.447399470043365,4,6.280395838960195,17.259128687459263,0
2, Graduate, No,14.80876270134486,16.04552506565036,16,6.48768401848461,16.821193211876384,1
2, Not Graduate, Yes,15.150511887854474,15.894952224644102,12,6.7650389767805414,16.642824239064897,1
1, Graduate, Yes,15.843658936835498,17.050259771358842,10,6.39024066706535,17.60423536967236,1
4, Graduate, Yes,15.53827733427679,16.380459992348886,4,6.802394763324311,17.437181289122726,1
1, Graduate, Yes,15.520258832020865,16.51687183802978,2,6.0014148779611505,17.50688691721445,0
1, Graduate, No,14.403297778421795,15.501909696719672,4,6.030685260261263,16.440179222591198,1
1, Graduate, Yes,15.59046307836746,16.630919337267223,16,5.733341276897746,17.479072229734946,0
3, Not Graduate, Yes,14.731801689838349,15.856731016694035,10,6.645090969505644,16.5563506464056,1
2, Graduate, Yes,15.656060350091908,16.959662879739987,12,6.322565239927284,17.61771871970664,1
2, Not Graduate, Yes,14.80876270134486,16.056220353623207,14,6.553933404025811,16.562781536322326,1
3, Not Graduate, Yes,15.717618233614914,16.575520561288332,4,6.100318952020064,17.536373082144337,0
2, Not Graduate, Yes,14.648420115681892,15.90737474309945,2,6.22455842927536,16.349207451286784,1
1, Graduate, No,15.29711532616119,16.185754392890075,18,5.783825182329737,16.97675731236872,0
0, Graduate, No,15.671808704579888,17.038378443942648,16,6.444131256700441,17.588271519047417,1
3, Not Graduate, Yes,15.919644834185693,16.61887099947687,18,5.918893854273146,17.66352825473847,0
2, Graduate, No,15.38412668421143,16.75467253293992,4,6.7650389767805414,17.399029524198163,1
0, Graduate, No,15.943742382861155,16.840801682303496,10,6.169610732491456,17.50188690692275,0
3, Graduate, No,15.424948670398354,16.68340951682656,8,5.717027701406222,17.387856223912145,0
0, Graduate, No,15.363073279446223,16.536806051605975,10,6.668228248417403,17.278116599103036,1
0, Not Graduate, Yes,14.285514812209815,15.483217567201578,4,6.598509028614515,16.02378508137718,1
4, Graduate, No,14.978661680269907,16.316946591670696,14,6.52795791762255,16.249124001084017,0
1, Not Graduate, Yes,15.76142084987672,16.8261314932731,14,6.731018100482083,17.373711716926124,1
1, Not Graduate, No,12.899222326086994,14.285514812209815,16,6.665683717782408,14.648420115681892,1
0, Graduate, No,14.151983508870947,14.80876270134486,2,6.476972362889683,16.13789837629371,1
2, Not Graduate, No,15.931766193248746,16.85046359274847,6,6.504288173536645,17.833693777206424,1
0, Graduate, Yes,16.04552506565036,17.034386422832473,14,5.8944028342648505,18.123621523146937,0
4, Not Graduate, Yes,12.899222326086994,13.910821646859095,6,6.4692503167957724,15.009433329466965,1
0, Graduate, Yes,15.623799493077952,16.806230339945976,20,6.635946555686647,17.147715103853763,1
3, Graduate, Yes,15.226497775576945,16.5563506464056,6,6.504288173536645,16.955343218782065,1
1, Not Graduate, No,14.648420115681892,15.702580358511794,18,6.2422232654551655,16.59432989206649,0
0, Graduate, Yes,15.64006001130563,16.924571561468124,18,6.773080375655535,17.650652540654736,1
0, Not Graduate, Yes,16.034714150714915,17.36799741582595,4,6.555356891810665,18.017213653476933,1
5, Graduate, No,14.285514812209815,15.623799493077952,8,6.498282149476434,16.325109901643454,1
2, Graduate, No,15.76142084987672,17.001863232449228,8,6.726233402358747,17.78580249038432,1
4, Graduate, Yes,14.151983508870947,14.88022163978423,6,6.584791392385716,16.128046080821385,1
5, Not Graduate, No,15.882373444019521,17.21336907180573,6,6.343880434126331,17.606495257588726,1
5, Not Graduate, Yes,16.097893045681612,16.959662879739987,10,6.0330862217988015,17.88282646492174,0
4, Graduate, No,12.611541086966115,13.997832948091215,18,6.300785794663244,14.346139397261565,0
3, Not Graduate, Yes,15.843658936835498,17.19309810811699,8,6.738152494595957,17.8845373292961,1
5, Not Graduate, No,16.077273760604726,17.115044322750297,8,6.38856140554563,18.066858883241053,1
5, Graduate, Yes,15.150511887854474,16.300417291085605,2,6.476972362889683,17.073607134447293,1
2, Graduate, Yes,14.80876270134486,16.066802461833923,10,6.075346031088684,16.46168542627038,0
